#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1740627647740780544,1e-10,-0.0010652645,1e-10,-0.6619968,-0.08499416,9.5732155
1740627647749674752,1e-10,1e-10,1e-10,-0.6691794,-0.079008654,9.56723
1740627647759636480,1e-10,-0.0010652645,1e-10,-0.6572084,-0.08259996,9.566033
1740627647770507008,1e-10,0.002130529,0.0010652645,-0.6691794,-0.076614454,9.556456
1740627647780371456,0.0010652645,0.002130529,0.002130529,-0.6727707,-0.076614454,9.519346
1740627647790562560,0.0010652645,0.0010652645,0.0010652645,-0.6512229,-0.08259996,9.566033
1740627647801082368,1e-10,0.0010652645,0.0010652645,-0.664391,-0.094570965,9.528923
1740627647810449408,1e-10,0.0010652645,0.0010652645,-0.664391,-0.06344634,9.569624
1740627647820129024,1e-10,0.002130529,0.0010652645,-0.6607997,-0.090979666,9.555259
1740627647831063040,1e-10,0.0010652645,0.0010652645,-0.6536171,-0.073023155,9.534908
1740627647840938240,0.002130529,0.002130529,1e-10,-0.6655881,-0.10175357,9.512163
1740627647851013632,0.0010652645,0.0010652645,0.0010652645,-0.6631939,-0.077811554,9.534908
1740627647861432576,0.0031957934,0.0010652645,-0.0010652645,-0.6464345,-0.10175357,9.556456
1740627647868490496,0.002130529,0.0010652645,1e-10,-0.664391,-0.08738836,9.54209
1740627647880758784,0.0010652645,0.002130529,0.002130529,-0.6631939,-0.08259996,9.554062
1740627647891050496,-0.0010652645,0.0010652645,0.0010652645,-0.6823475,-0.079008654,9.546879
1740627647901065216,0.002130529,0.002130529,0.0010652645,-0.6572084,-0.074220255,9.532514
1740627647910091264,0.002130529,0.0010652645,0.002130529,-0.6679823,-0.06943185,9.533711
1740627647921221632,0.002130529,0.0010652645,1e-10,-0.6787562,-0.074220255,9.532514
1740627647931196928,1e-10,0.002130529,-0.0010652645,-0.6751649,-0.075417355,9.51336
1740627647940289280,0.0010652645,1e-10,0.0010652645,-0.6739678,-0.077811554,9.551667
